Episode,Reward
249,-102.93849986321665
250,-109.58714132068782
251,-108.38615801436308
252,-108.25496747028009
253,-109.61359028402347
254,-92.88608250139865
255,-80.11441824500189
256,-102.31491313953634
257,-95.29470190915119
258,-97.06495818891294
259,-104.00642232296677
260,-96.72097889032301
261,-109.370016271257
262,-99.75061671808544
263,-106.70675374859327
264,-87.87938874426908
265,-94.9736460340523
266,-107.40696115558032
267,-95.03703887469352
268,-96.77024376689683
269,-97.37933203227644
270,-90.24353036109913
271,-96.66137609450907
272,-100.6720081923633
273,-97.02682700351492
274,-100.62206453795798
275,-84.28994589017937
276,-100.12417828050164
277,-103.84798270747507
278,-93.15202427101804
279,-89.21096696110237
280,-94.98769254371054
281,-107.54804490339002
282,-105.69465167688104
283,-93.33771846663493
284,-104.59221249921943
285,-107.18247988407045
286,-76.53842475178637
287,-108.02732455856886
288,-94.2747634080619
289,-96.08389623247602
290,-98.22543761964003
291,-96.00090233303976
292,-101.69533298526231
293,-95.73793808302939
294,-92.1115752311241
295,-93.71082946889373
296,-91.42176657558376
297,-88.3405811879059
298,-109.92325618585946
299,-93.49449411333816
300,-92.04865776385114
301,-92.7717536814718
302,-105.06647046193928
303,-98.46567751847205
304,-103.3834613081244
305,-89.74206888778329
306,-102.07295513201508
307,-83.5924901074509
308,-106.54171407739766
309,-88.72331621830463
310,-101.11776161710222
311,-99.6394518746901
312,-95.31757024947554
313,-100.91584558085644
314,-90.71722788632464
315,-89.9497591667039
316,-85.63796428256288
317,-87.72258655998625
318,-108.31811772718343
319,-92.36992634036069
320,-82.78214869984532
321,-93.3269685067681
322,-91.01785928242433
323,-90.21322894599324
324,-98.33973534283106
325,-83.28761021929526
326,-107.45174020273815
327,-94.51476523574502
328,-96.74827201613441
329,-86.111539701242
330,-95.1790979743718
331,-90.80883225478253
332,-99.71611497308622
333,-88.06834628248107
334,-89.82078541205986
335,-84.18657946100328
336,-84.21752325708776
337,-89.67268886070295
338,-97.35798104926337
339,-95.8704567594006
340,-92.19424927292862
341,-92.20428611681416
342,-92.81137331287383
343,-95.7358261902167
344,-75.47370687888002
345,-94.60743993238276
346,-101.64482322163309
347,-89.8927635726731
348,-93.85654555315513
349,-84.63397049336095
350,-96.77851351287019
351,-86.66821498342352
352,-99.8331111334215
353,-95.60803719824875
354,-87.03779091193297
355,-94.32017275663993
356,-89.85686726660923
357,-78.64746670634705
358,-105.03390016555319
359,-87.46835949808477
360,-95.1382493197998
361,-89.78612352218492
362,-84.96501490268695
363,-90.11637883991256
364,-95.07152962023326
365,-91.18721557200188
366,-89.61112048536954
367,-100.14780808897619
368,-98.2237535392288
369,-74.88600710392946
370,-82.60675857315779
371,-79.48865307393915
372,-92.7389577592865
373,-97.08663144473326
374,-90.13765794571633
375,-89.9310715492886
376,-103.68936802893677
377,-93.93025239253839
378,-99.09913948589103
379,-102.85653991170385
380,-97.89518770077981
381,-93.09535894020725
382,-93.59413629579784
383,-85.98462616174541
384,-90.37675606994588
385,-79.50732542756711
386,-106.36910929678687
387,-91.92434370714693
388,-92.29671460016338
389,-87.34393608425523
390,-94.0516696297948
391,-89.38291308095164
392,-93.30680961571404
393,-88.8220595404757
394,-70.45909390111926
395,-93.92144456959026
396,-95.34490869545967
397,-100.47631425749918
398,-88.36241906026842
399,-98.5184804345326
400,-85.10515620453711
401,-94.5782612957246
402,-87.88926862803801
403,-85.17516658213957
404,-91.48708435949038
405,-92.51495222657623
406,-85.21188405009283
407,-89.63452095374028
408,-87.62669011871202
409,-85.57760476565196
410,-94.51564740319465
411,-100.01534575363924
412,-89.3810116534186
413,-99.01029442740781
414,-96.12056858601464
415,-86.54363875729813
416,-89.84312451958063
417,-95.24441729733192
418,-85.03320015564081
419,-97.92716323642212
420,-80.99937995708619
421,-98.46406475612744
422,-96.22795957451946
423,-96.56164106879396
424,-83.01623026600383
425,-96.14237160669187
426,-88.64508617290231
427,-92.92762932784412
428,-85.65551654193864
429,-77.5146908183155
430,-96.52587555126381
431,-93.37449839391219
432,-86.17035125420065
433,-86.7608982944347
434,-79.4548591334328
435,-94.51377092919374
436,-83.69766299433162
437,-93.40360833592274
438,-100.98503021012453
439,-87.58043776891206
440,-90.84258669454927
441,-91.51061727339436
442,-89.82396404563312
443,-91.30592822215658
444,-85.5923891235712
445,-86.67212145205146
446,-88.22652353144457
447,-102.37249586311876
448,-88.99220064978212
449,-86.86943948479625
450,-93.38966763118249
451,-94.84979619118582
452,-94.21081304210539
453,-85.57029192353146
454,-92.16588709661703
455,-81.15996474961293
456,-89.74034666770851
457,-88.0305658575552
458,-101.6257932840266
459,-95.45749326567146
460,-83.78250328793952
461,-95.19585014014474
462,-88.1241917786734
463,-80.97241768005304
464,-90.56388189803307
465,-94.0645280720866
466,-99.27339954449744
467,-85.44203690062403
468,-94.17790755987501
469,-81.48660352417338
470,-84.38848629047754
471,-94.81091991464372
472,-86.71462599093046
473,-90.38117623177052
474,-90.31344972299097
475,-75.50761062016139
476,-88.20068871818204
477,-90.29434405093473
478,-100.05945641894549
479,-81.53087431412288
480,-100.98104293932683
481,-88.83203323755298
482,-85.2399990294423
483,-89.34661684316113
484,-96.8589904666513
485,-90.46417977760503
486,-78.03604989031368
487,-85.92295345219775
488,-91.14235235277468
489,-88.02005332739257
490,-92.61137047567689
491,-93.36006224925852
492,-76.50511172000337
493,-87.78306906909476
494,-74.49695240487964
495,-85.2486915218369
496,-86.50522313408257
497,-77.49279013258894
498,-95.69179579497373
499,-94.2611428313141
500,-90.35475490150559
501,-94.04094608580729
502,-78.44035824234072
503,-84.72226053637488
504,-91.75676273133631
505,-82.09269567630102
506,-93.84744768207078
507,-80.86536263541538
508,-90.68013398977412
509,-76.69499665622392
510,-65.9250993258467
511,-91.00941187547281
512,-76.28507969703371
513,-79.37002384013873
514,-87.42327984044105
515,-87.75419214871945
516,-89.56287643558457
517,-80.13760747939412
518,-90.66216292584996
519,-87.26246594012595
520,-86.51436177456509
521,-89.67867446498106
522,-85.26358712941133
523,-83.1112463472272
524,-87.7861610567414
525,-75.74797983840593
526,-68.95401789007197
527,-85.70706418131569
528,-91.83146821493672
529,-77.8857696757482
530,-76.5714681592902
531,-95.56185987755495
532,-73.1145971271037
533,-84.11294944849136
534,-76.32645866328718
535,-91.1742440211291
536,-86.3658380330301
537,-82.49807581313571
538,-87.14428672954105
539,-81.05070165643728
540,-84.30386153297727
541,-95.4226085500132
542,-89.99894683845473
543,-84.16538590727707
544,-86.47307113349174
545,-82.50286561790759
546,-87.44996103559424
547,-89.8394071366693
548,-89.44135198433356
549,-66.44738937902936
550,-96.41693644181093
551,-88.44972628989179
552,-89.54766594451321
553,-75.72909922153819
554,-84.42344314516717
555,-76.14484092379809
556,-85.05123596675223
557,-92.77177803383225
558,-90.78633621545308
559,-62.5665865515301
560,-78.00265178802698
561,-82.5169700715189
562,-77.08568559786477
563,-79.6065166710155
564,-91.77355793643896
565,-88.50542992657401
566,-81.00470770212783
567,-83.72973212868337
568,-75.3821068340958
569,-83.46509544279398
570,-81.67738580938867
571,-82.12137761136343
572,-89.29732671912977
573,-83.65579590876015
574,-89.0882696963886
575,-83.44747927767305
576,-86.16359800984803
577,-69.22207711603897
578,-80.16650294692384
579,-73.95390512320756
580,-92.63760233056547
581,-80.04930027403971
582,-94.01968410174128
583,-73.45499458427206
584,-85.54393086175457
585,-77.08536362750316
586,-81.71483099721787
587,-83.36201509032028
588,-74.37812582601958
589,-90.36432506030758
590,-97.95210941662683
591,-80.66528133016492
592,-90.9070662533638
593,-83.47477620718912
594,-77.29578545039804
595,-93.96216688580898
596,-94.96238599365276
597,-82.54968103316585
598,-71.24458692006881
599,-77.51256091110422
600,-78.96980236807046
601,-94.17022879957429
602,-89.52294581776178
603,-94.9527588084766
604,-80.06185635549652
605,-81.94631612926304
606,-80.66613015111231
607,-87.98313322235501
608,-90.08682596630287
609,-85.26161266371975
610,-85.43334422529252
611,-81.96057514472417
612,-85.4143731683399
613,-77.51310567545536
614,-86.27618301924586
615,-84.69369768657553
616,-76.42293644064272
617,-89.9159752295346
618,-93.97836645172998
619,-87.01415978535859
620,-87.99142580153335
621,-87.7528607766078
622,-73.67592519718525
623,-97.17981312636974
624,-84.47875374508023
625,-67.12107087145404
626,-88.0055166923927
627,-73.49702482068199
628,-63.726443244218444
629,-71.02655225811145
630,-69.20030168563925
631,-74.74880919846233
632,-81.70766883127818
633,-82.86654296903393
634,-65.81731499079363
635,-82.87093717383728
636,-74.66943633228723
637,-64.47769667687646
638,-70.49172920996544
639,-84.15728761466812
640,-72.07381555836832
641,-72.91951543914043
642,-89.43045540398104
643,-88.82189020651816
644,-81.64420076898271
645,-87.32960479042859
646,-75.14875552405526
647,-70.51190005304275
648,-79.07967007362
649,-79.34607383529679
650,-83.67544235026668
651,-74.58346301638102
652,-69.24549950550563
653,-77.36316894371896
654,-76.97170223486563
655,-71.1363614541525
656,-64.47776413254813
657,-82.88516521622431
658,-74.96478160765136
659,-69.86463970983228
660,-77.30510163972559
661,-74.147581223261
662,-83.061826131675
663,-71.01519755596354
664,-82.70840352292308
665,-75.57339166360855
666,-73.65913010048766
667,-73.32567126589996
668,-72.6397815873887
669,-75.7539532552669
670,-77.53347137757581
671,-81.2886957240162
672,-78.79092120055283
673,-63.47545039248396
674,-58.948309071116455
675,-69.02746177823305
676,-70.93564738442214
677,-72.83100618458762
678,-71.84639312187913
679,-74.76933339860673
680,-74.82223390910005
681,-78.04816699058549
682,-77.25212547576548
683,-65.04723395414386
684,-82.12391024592388
685,-76.16261679928171
686,-63.80374223661124
687,-69.89929124429649
688,-68.37086256329842
689,-81.24939511245809
690,-78.17311216258206
691,-81.90638283882514
692,-20.82093977411732
693,-67.51212005339083
694,-69.21997045677352
695,-58.815202900424566
696,-70.79047744597462
697,-71.94721946826786
698,-83.55336903870192
699,-67.38573026062292
700,-72.45286358952805
701,-75.32208968569641
702,-72.1459649545511
703,-73.25467765184706
704,-71.50405465006423
705,-69.643074391848
706,-79.71056237527135
707,-84.08336407953713
708,-67.640079557734
709,-65.68038076388287
710,-76.41135035013912
711,-61.98167299316895
712,-76.89235843571443
713,-70.3794007712782
714,-70.01470494260512
715,-60.7872295450819
716,-75.23866336491834
717,-72.54662678591926
718,-63.651807141485754
719,-68.09140365969867
720,-61.411098912178296
721,-66.25323095156125
722,-67.20512187107104
723,-79.52220660189198
724,-73.08003312156613
725,-77.8412637451114
726,-59.65319032139889
727,-69.3522273591905
728,-71.6897050616507
729,-65.14591129076797
730,-71.3806060049265
731,-59.85561138414347
732,-64.36929844563119
733,-60.099135091982745
734,-66.79074290252687
735,-63.11261213446464
736,-67.07792906293591
737,-76.74046972873494
738,-64.06880752763753
739,-69.32020859132273
740,-58.3534159781294
741,-38.25810795080672
742,-71.00975905536245
743,-63.364148491873195
744,-69.08176753916482
745,-70.05080779797333
746,-67.38388610626843
747,-61.293233225278136
748,-59.91317524395925
749,-38.31438489779805
750,-78.43981144779424
751,-68.43435584426567
752,-60.892492766978734
753,-64.7975017477145
754,-67.52312587179402
755,-66.76820593368807
756,-65.15119817387644
757,-78.28594460065204
758,-70.94718839965294
759,-75.8288127795117
760,-55.32756718300354
761,-58.11539207774814
762,-68.49081580568873
763,-63.05439457630344
764,-46.8987781149544
765,-66.62010149016456
766,-63.68684695192746
767,-73.39148300056114
768,-53.52675390494303
769,-60.8226604929973
770,-60.91942453070247
771,-48.88637308057094
772,-56.774758224365435
773,-49.509473310574336
774,-70.52151355746403
775,-52.67636800329779
776,-55.03996871971693
777,-64.09218758836458
778,-69.35468965130926
779,-64.71589849980124
780,-53.61930206169656
781,-62.793410440232265
782,-27.301829240058414
783,-70.45100554933865
784,-73.11369345407087
785,-59.07663688436738
786,-49.519006714047435
787,-33.60097177007349
788,-57.03997358846914
789,-58.99570975736541
790,-55.70439578429862
791,-32.79348250600157
792,-36.012299621359645
793,-61.00006357924547
794,-55.445147598608656
795,-62.790824576907156
796,-68.71963461175224
797,-61.05706393472964
798,-61.927535685420615
799,-60.370188534461434
800,-32.71745600435993
801,-62.23452249300899
802,-50.93283933565016
803,-66.74163652851112
804,-65.35229821677164
805,-51.47582179734939
806,-54.271364092133304
807,-32.04394848764571
808,-58.39523065519304
809,-64.88390981658812
810,-41.516159440114485
811,-72.74966654141163
812,-35.94183678003052
813,-56.71316884186103
814,-40.877989743820685
815,-28.418127822000137
816,-27.615883950004847
817,-55.70403847619579
818,-55.73837058841217
819,-58.84219001375602
820,-67.6572698326362
821,-66.87164490941807
822,-35.43262282892863
823,-58.357935672160025
824,-57.42275948138617
825,-45.90929809210644
826,-45.712168151085294
827,-61.64617125722616
828,-68.87610015545134
829,-41.72276132878916
830,-42.58152171931902
831,-56.437843065627675
832,-58.46593096328835
833,-60.74675292087395
834,-62.462253226298145
835,-63.614005573580634
836,-52.24750427178473
837,-59.987998876813585
838,-61.542615529369776
839,-43.695912486735686
840,-7.940947034349054
841,-42.45648683898098
842,-59.36528375776245
843,-46.51389684458407
844,-56.81742227361861
845,-60.6455697649474
846,-53.76980031206187
847,-57.605674477244044
848,-62.637207229182906
849,-55.1934728021273
850,-49.50794469555358
851,-49.64115978708904
852,-52.52506634650301
853,-56.696352156749526
854,-61.80962616498093
855,-66.10975084474359
856,-56.558932540521155
857,-63.55758741967393
858,-58.67596891641822
859,-29.866772231750797
860,-58.487271282825056
861,-44.222755062329426
862,-59.61287172198725
863,-57.89594014610602
864,-48.39282895649894
865,-46.0269442666564
866,-69.84007918546554
867,-20.887667658890514
868,-26.177538319612637
869,-59.20685895439516
870,-68.49247959908982
871,-64.44264167232872
872,-47.45837996464961
873,-35.79519364275701
874,-54.67345639744022
875,-64.20893066060505
876,-64.63636893510808
877,-38.098199252518484
878,-72.90256970664035
879,-55.5373730568018
880,-54.21947009179729
881,-55.51180464638977
882,-64.3558061529027
883,-66.88544937466054
884,-32.62072208701578
885,-59.408651869752276
886,-43.73162598324368
887,-38.4122338150232
888,-20.367849727729556
889,-59.10019950728481
890,-55.48479511054885
891,-20.098550593082706
892,-64.58368608451573
893,-65.10978056661479
894,-43.73493437341048
895,-55.65557941373822
896,-54.48258318293042
897,-60.42523467816755
898,-60.37337436912789
899,-48.43041104916664
900,-61.82460942175027
901,-58.88426051261477
902,-59.23466346203441
903,-44.333847327238715
904,-34.374153669354854
905,-52.9311868597214
906,-50.03627806588523
907,-51.18390131545887
908,-62.132914151055736
909,-42.29048882060325
910,-65.11852680426047
911,-57.73698745672889
912,-55.10991157406009
913,-25.60276407338832
914,-61.8241954191947
915,-66.58206682773508
916,-57.78693914196503
917,-52.85358842308385
918,-73.24010285208722
919,-20.61249671330848
920,-65.51767050841191
921,-53.42235427030005
922,-50.98402556776481
923,-63.00533055176571
924,-35.92734509196022
925,-63.69912575713004
926,-66.92070899617964
927,-64.72240087182826
928,-30.246194423644603
929,-48.63198824953581
930,-54.634713083603025
931,-45.92771310251696
932,-66.42449250377916
933,-62.811970708896254
934,-53.764056153345294
935,-18.56109100274008
936,-49.0909281660281
937,-53.37093391416992
938,-28.961123965346676
939,-68.44200608147062
940,-49.2005289067267
941,-53.320024184648695
942,-64.1712153848768
943,-46.259688683076575
944,-65.8116250684821
945,-66.22676214921083
946,-57.94829750937136
947,-50.7238331950673
948,-66.33087486398513
949,-62.31268846585683
950,-57.424956394966344
951,-58.90293385347924
952,-60.533607254316856
953,-56.206719369836826
954,-71.76646656812981
955,-37.62879084212772
956,-59.25056865612271
957,-46.72774951537208
958,-57.13390469628725
959,-70.16396965328367
960,-66.85650565245093
961,-36.22805205124198
962,-47.16087836074411
963,-57.65994174917852
964,-46.779413203537565
965,-53.96590853820767
966,-49.52426329038433
967,-37.664801133742465
968,-68.46819223344848
969,-48.93671098944625
970,-57.0942979505756
971,-61.80861788316023
972,-64.73317196976465
973,-54.2052941077203
974,-68.74386765587121
975,-68.72013938134079
976,-53.45991279269142
977,-37.859955182681844
978,-61.54625833976816
979,-58.86617134576791
980,-48.282071660080994
981,-31.78834067854271
982,-27.321863179040314
983,-64.58468876486272
984,-59.207492876248836
985,-54.42702363016913
986,-33.246150973912094
987,-60.469893284851906
988,-30.247098890343654
989,-48.35530199811108
990,-40.7615251149075
991,-50.25997349706869
992,-68.11499199209622
993,-56.60670711198262
994,-26.66823052549306
995,-49.98329098530293
996,-44.709919112430505
997,-65.54677226830454
998,-19.17110900479816
999,-73.43197324200462
1000,-58.61314948392476
1001,-71.67240404978507
1002,-46.863835438533954
1003,-52.169523238678764
1004,-51.55078288983889
1005,-56.50090340790723
1006,-51.726163187186316
1007,-71.6092367471295
1008,-62.86012905007793
1009,-23.62751905119236
1010,-63.91753109803614
1011,-44.66511911812921
1012,-64.12388482744286
1013,-60.196632777855754
1014,-51.8693068486824
1015,-4.119099991431522
1016,-69.08607160978332
1017,-56.52953799257103
1018,-63.95511659089098
1019,-15.788252169991079
1020,-30.720011158870683
1021,-63.325848953914615
1022,-64.81044130257146
1023,-36.640976972263374
1024,-73.02974853365362
1025,-29.753817763361017
1026,-70.53839380129038
1027,-66.40064518205403
1028,-66.22161302522112
1029,-56.55246611422861
1030,-11.245881717732463
1031,-51.220443397256524
1032,-61.483240131991835
1033,-49.86377305581073
1034,-52.61033969727998
1035,-48.279225751496746
1036,-64.30101410017265
1037,-54.48377576135658
1038,-65.9600216102298
1039,-58.16633173249561
1040,-49.87929638800223
1041,-41.44468411042525
1042,-71.14364768673254
1043,-52.8696839847578
1044,-63.22746112276734
1045,-59.73936297589941
1046,-55.71316008704723
1047,-66.04144655407816
1048,-61.6519894519008
1049,-49.078157868581044
1050,-32.24831849675314
1051,-60.11069496640002
1052,-63.50340816450093
1053,-23.14783754494223
1054,-66.31717203676524
1055,-47.34587538641921
1056,-38.866977295893115
1057,-66.58799614736334
1058,-55.19662774334589
1059,-65.97057457303504
1060,-31.506089746453277
1061,11.373358895641044
1062,-54.12071617061628
1063,-70.60816588071089
1064,-63.92560142360915
1065,22.153534090056574
1066,-51.73566053689353
1067,-4.869746012459835
1068,-24.451726150840052
1069,-61.31559332451313
1070,-75.00509597500161
1071,-42.455853163153655
1072,-53.41812400624213
1073,-65.45030550410858
1074,-66.00381049235035
1075,-19.46248635632771
1076,-60.93814183033927
1077,-59.51158201818022
1078,-49.68010478722327
1079,-77.89465773928269
1080,-45.21481351739291
1081,-63.54283721486513
1082,-63.921683417832384
1083,-23.92838522461348
1084,-16.915229182441582
1085,-36.04845457253173
1086,-33.434747917992816
1087,-71.96474673121807
1088,-70.00898327467212
1089,-70.4447510014783
1090,-76.83883934651095
1091,-12.915426163710631
1092,-38.106227538362575
1093,-64.19425371472113
1094,-65.36766139238671
1095,-42.51668933721865
1096,-46.926410916224505
1097,-76.48413442886671
1098,-52.34651998994371
1099,-65.72452003746068
1100,-63.88830270719214
1101,-35.28784017109062
1102,-43.517633665282666
1103,-71.93366139919623
1104,-62.165081439739424
1105,-13.222434384332372
1106,-67.86581919936943
1107,-80.7611636902296
1108,-59.41162160198651
1109,-53.55008043969028
1110,-28.63371947645119
1111,-73.10985754352022
1112,-27.592410669111207
1113,-80.66583736123683
1114,-62.94385471203859
1115,-37.55384287611657
1116,-67.39390173117793
1117,-70.17442885475639
1118,-72.98736084640922
1119,-73.10520007286149
1120,-73.54634071492687
1121,-70.25829296791282
1122,-66.64678058140485
1123,-64.40516909209963
1124,-59.51161886874497
1125,-13.564404240427338
1126,-68.72954155949513
1127,-68.99912102597564
1128,-79.02956715097504
1129,-48.83446595944533
1130,-29.205607375991345
1131,-84.33658755128647
1132,-75.13720145561679
1133,-74.44754555165883
1134,-71.49245305438127
1135,-3.903245824998289
1136,-68.53123653199525
1137,-33.27875067575369
1138,-82.13718540404751
1139,-58.403730996659505
1140,-46.900710586747515
1141,-65.52557716014557
1142,-66.73241703808718
1143,-54.949954827044934
1144,-64.42613400950447
1145,-75.75589636875318
1146,-35.399757236678994
1147,-75.9629773806192
1148,-67.18820958111095
1149,-63.41491581995676
1150,-36.697688345967926
1151,-65.61071202969133
1152,-77.58173529516118
1153,-62.04058154948667
1154,-68.21377872272734
1155,-68.4875450024331
1156,-65.50031262250087
1157,-34.3718920244408
1158,-84.46414225573972
1159,-26.050716125619676
1160,-67.48436066762186
1161,-50.63971499223604
1162,-66.02342539870043
1163,-12.856107541833493
1164,-11.665034245475338
1165,-72.92843429692455
1166,-57.92159228026282
1167,-21.773876114812627
1168,-64.97464951966998
1169,-57.64231103708038
1170,-57.718205755050846
1171,-66.68815231164788
1172,-30.811154714750103
1173,-36.99613375077468
1174,-67.21046602410512
1175,-77.1899278283149
1176,-71.73805167325506
1177,-59.68275627510749
1178,-57.4832264746561
1179,-8.893187047387002
1180,-71.00912597061185
1181,28.511028101171792
1182,-60.24374510073047
1183,-35.68644638667662
1184,-52.55536140575911
1185,-56.820477751084596
1186,-14.559614529524728
1187,-35.09635922238711
1188,-54.73319528991884
1189,-64.70477409567637
1190,-8.177377503064818
1191,-75.44671455314035
1192,-58.25432538148647
1193,-70.85283424866265
1194,-64.75663338061823
1195,-26.640247613506517
1196,-54.48447405917383
1197,-52.496424874566
1198,-44.22509197088522
1199,-71.95282100836813
1200,-36.58899995622862
1201,-76.69832981273174
1202,-68.58500361734104
1203,-46.97195829939983
1204,-57.44298445291441
1205,-78.43593273397956
1206,-24.74533684973199
1207,-54.56346978608996
1208,-30.692485916944985
1209,-62.225144772694584
1210,-64.17515462362906
1211,-77.40465081560254
1212,-36.85643557323164
1213,4.110579079197367
1214,-62.66019721132125
1215,-79.07477441512677
1216,-69.22343388445192
1217,-81.84253387555262
1218,-58.59621195545413
1219,-72.87080934547981
1220,-64.09484791587569
1221,-61.29596399513407
1222,-31.650583711094143
1223,-41.96001142934942
1224,-75.52888523835671
1225,4.212428254103484
1226,-56.97314243657315
1227,-82.8074233044357
1228,-62.01628024730656
1229,16.579168077595256
1230,-49.964524667705135
1231,-60.0614853138293
1232,-76.67498339248988
1233,-54.764559309479964
1234,-79.1580849624007
1235,-55.351454110081605
1236,-71.8139817505806
1237,-67.6277395642225
1238,-12.516318400215038
1239,-66.28310824053789
1240,-64.3235853233579
1241,-73.74865083717846
1242,-63.52384716483268
1243,-45.99584614984045
1244,-49.85465579301263
1245,-64.5366989397568
1246,-75.54668389656402
1247,-76.62910243883022
1248,-70.42200360137079
1249,-65.36683906806344
1250,0.08971285655874084
