Episode,Reward
113,-173.38144235971495
114,-184.09469271458835
115,-192.5054662778303
116,-185.25556129791477
117,-179.5704702239378
118,-173.6636904707313
119,-178.04889804392323
120,-193.78464408131788
121,-193.88201826692813
122,-169.00255878376967
123,-177.050017176087
124,-187.3269570429093
125,-186.71043809146678
126,-184.7799280683277
127,-175.2941755575279
128,-172.90842684465807
129,-183.36632068155836
130,-198.54274026895342
131,-184.92411176893123
132,-186.31693368442805
133,-184.00417614366714
134,-186.8334258553229
135,-181.76238257169868
136,-169.15053829933458
137,-183.89208870088595
138,-191.27592618862764
139,-174.18599716755665
140,-188.09105021014324
141,-189.76441371010256
142,-175.51908083282106
143,-176.6759067495792
144,-193.7481586385541
145,-186.1217870502169
146,-196.5754230135459
147,-186.5424574475361
148,-177.407842752732
149,-172.5578516386548
150,-179.61702036753667
151,-166.98831831110806
152,-171.92726846984925
153,-190.40103908263205
154,-135.5661912466206
155,-137.8563430847902
156,-130.88878319380194
157,-131.26951032608318
158,-129.94050547570643
159,-129.8965798129796
160,-138.46894727596538
161,-131.01618900421636
162,-117.62177563487525
163,-141.81369659392183
164,-131.9571019584194
165,-136.9998550168172
166,-128.63808963162631
167,-132.4733167810695
168,-123.39813184179881
169,-128.210661145784
170,-130.33530193969915
171,-128.82731457611916
172,-176.415262376859
173,-185.3468082911167
174,-178.25032877937662
175,-181.2756254164008
176,-190.4746159774247
177,-187.85053726312637
178,-188.45957174790541
179,-174.4111208163416
180,-179.68669411095712
181,-185.167388559684
182,-172.32307785719038
183,-200.19356385783806
184,-174.8450723527136
185,-186.93959467469222
186,-188.5366285068163
187,-185.89835273149947
188,-179.78195338291064
189,-196.883663615839
190,-119.84516929950787
191,-130.61423657275148
192,-127.6410024351496
193,-126.00360150680427
194,-127.59982246992301
195,-136.30807542949762
196,-136.3797460376938
197,-129.13513528656833
198,-131.44967594839005
199,-132.86808406159744
200,-130.73803197908924
201,-142.95548476573074
202,-130.33259909254647
203,-139.57964731689063
204,-127.95610505800609
205,-134.95818572957285
206,-135.61448928772182
207,-124.04694388616166
208,-136.3619139439708
209,-136.84218753953175
210,-123.82366716835385
211,-123.48129940628168
212,-143.0300628798736
213,-124.4048153042671
214,-123.74533120209992
215,-127.26916710569192
216,-133.10274227740723
217,-128.58980917205616
218,-133.94594668191144
219,-140.66526530823825
220,-122.324645376671
221,-119.38734800262836
222,-121.81398265912166
223,-129.3268182046171
224,-134.84935095712675
225,-124.01228790682327
226,-130.84229030365677
227,-130.87805809782083
228,-132.00243477853238
229,-133.4574513252649
230,-129.5590921326729
231,-127.57195158835196
232,-138.51500563863678
233,-123.9997005855208
234,-126.3969652621615
235,-127.7621976989717
236,-139.54223180893123
237,-140.32828517848657
238,-126.2402159058598
239,-130.05057417038006
240,-129.36292713895492
241,-174.72095340163997
242,-183.94581282827272
243,-190.56511936818902
244,-201.65395061790505
245,-181.73355707204027
246,-180.9766864527084
247,-182.61611127288214
248,-185.05852459254677
249,-168.30368383640325
250,-173.484377644093
251,-212.9830544462079
252,-140.54188743965094
253,-140.2952082807166
254,-126.79173162192116
255,-129.3825384877345
256,-138.18871567767786
257,-141.14084507767873
258,-137.47747355435342
259,-134.07259475569333
260,-125.1054305487399
261,-129.8786538198696
262,-139.63811299734812
263,-119.75522880927359
264,-134.0125590376394
265,-145.1625045866019
266,-127.26026256942725
267,-143.6728272332831
268,-124.46316010211173
269,-124.53349017648625
270,-120.58992589365752
271,-185.49284110373227
272,-181.71839201666432
273,-183.57832671003916
274,-188.8787837826924
275,-200.12508215501464
276,-177.74851699404084
277,-194.45112214948887
278,-172.91878322235056
279,-176.76702030390015
280,-183.02706642719372
281,-188.5504612794024
282,-170.40136304209665
283,-175.25969185095076
284,-164.72862795693382
285,-172.80356064404634
286,-180.94091003837124
287,-196.46945053540426
288,-179.8049680070845
289,-189.14693931263182
290,-190.27413950176253
291,-188.49927307151896
292,-177.03788181961554
293,-178.89879302451772
294,-184.17576734524962
295,-178.54168942533175
296,-180.33979959771563
297,-169.1127019016501
298,-198.1675246281802
299,-179.94289193027623
300,-172.89324031565326
301,-175.2164041221197
302,-179.63520355393342
303,-181.04342576178885
304,-186.60605881464397
305,-185.3019328738523
306,-179.33209653907986
307,-182.31467898427795
308,-191.4840898173255
309,-175.90055756875984
310,-179.43932369132514
311,-181.9573577422197
312,-182.71683278265323
313,-190.39468062862997
314,-180.50505695288948
315,-189.17166463986555
316,-187.28252578170145
317,-198.57103690264975
318,-189.74595550614308
319,-188.20429017007186
320,-195.30486960749138
321,-188.50788899542002
322,-181.96242264515456
323,-183.65493845545146
324,-116.40669670596205
325,-178.25586425801947
326,-191.5720656118835
327,-186.77236932909065
328,-188.59697902086032
329,-186.47630850802514
330,-198.4696868307172
331,-176.88161933421378
332,-171.4846783033919
333,-186.90913589714245
334,-196.35806990623203
335,-175.79504963730363
336,-191.31637231901883
337,-187.01458232415922
338,-181.44963673274017
339,-185.54778924995188
340,-171.87320341427426
341,-180.03147423398343
342,-184.75579428393718
343,-193.99653473409828
344,-188.8761856659541
345,-185.1393238318376
346,-171.84364753830732
347,-181.09277136177582
348,-181.9145246150542
349,-182.04605805936868
350,-179.4609359765281
351,-169.76374475480205
352,-181.16209947867398
353,-166.8875931963525
354,-171.8315732831414
355,-188.11288718305968
356,-196.77742774261128
357,-174.00017440028748
358,-190.94610027606925
359,-187.59337387434834
360,-183.56809752386238
361,-190.96430585063897
362,-184.80015256125452
363,-178.91072248333236
364,-180.4888626098459
365,-173.62015512606757
366,-193.57123538632086
367,-186.05439001389846
368,-185.46249957435418
369,-174.64899825561957
370,-180.94588294515242
371,-193.93089981303712
372,-186.86740053351798
373,-186.62403612195774
374,-175.02933957734692
375,-191.31586934959122
376,-175.191769020335
377,-180.14925439706386
378,-189.20882683418478
379,-188.71173942333388
380,-187.13320765956547
381,-189.7492951929409
382,-179.7119696144069
383,-182.77482696166305
384,-174.56004182464022
385,-170.81121888484486
386,-182.9999749555824
387,-193.86186529228146
388,-180.17132462450883
389,-174.49671264683298
390,-173.25876457586838
391,-175.17152790111942
392,-199.92724775517198
393,-181.69590113564118
394,-173.54991630662875
395,-175.8266080532086
396,-169.8685459077909
397,-180.2281435488905
398,-179.1097260298863
399,-169.0873761447791
400,-191.11936583681626
401,-175.51908994406864
402,-180.90496543202602
403,-188.2831426087209
404,-172.95529592786505
405,-185.74270432416728
406,-184.31826136368
407,-174.45681433649662
408,-191.4591507854983
409,-179.84037292421993
410,-177.68451478042002
411,-180.74042295224194
412,-175.70575167523228
413,-188.74785189543456
414,-186.52395576187584
415,-184.5386046728507
416,-182.63659734721935
417,-177.97458717366456
418,-187.5405671014254
419,-168.61216401898474
420,-171.9304998922024
421,-176.01070605662844
422,-165.8336252455899
423,-188.7043913774855
424,-182.15381619106736
425,-168.1259846600098
426,-176.42372680975052
427,-184.27101345537176
428,-186.3357001318287
429,-182.43575273486084
430,-171.71772347678342
431,-185.20010303613077
432,-206.92380049869627
433,-164.6208068459152
434,-132.3344638253083
435,-132.78119791763655
436,-137.72727157980728
437,-134.21338450871968
438,-128.18754058202845
439,-137.53786376179423
440,-111.40388219932876
441,-134.2994362242226
442,-129.7085221356537
443,-125.57147919487437
444,-112.13148774290951
445,-126.83435522622007
446,-131.97866266226197
447,-133.32204936326931
448,-139.7214184682791
449,-132.43250817625471
450,-112.74068117637385
451,-129.50841917796797
452,-134.67632574389603
453,-144.3914277918027
454,-128.22915642945324
455,-144.62730132143255
456,-137.26877472742444
457,-123.15747174253988
458,-147.26462943703058
459,-128.832959055316
460,-173.7539244608225
461,-137.26292261204298
462,-139.4314175205325
463,-132.0257505813918
464,-131.0908742405399
465,-138.9055527501914
466,-132.2199706981761
467,-132.4753544220491
468,-141.7681803471325
469,-94.9231241429228
470,-95.15263608002704
471,-122.65791407170319
472,-148.08099048972903
473,-138.36318264426984
474,-125.03907078060028
475,-109.89518337499175
476,-129.64908619072128
477,-128.44942236336274
478,-117.95345732280443
479,-106.29400662202094
480,-130.02768355420116
481,-129.86738543008622
482,-156.9052752268671
483,-136.5160354258288
484,-133.07263651798672
485,-136.2809883902938
486,-116.11170052179527
487,-123.26825752532842
488,-142.813111411875
489,-133.38456914602756
490,-134.3345397136083
491,-134.6774708705245
492,-125.3195647307196
493,-116.08453563391593
494,-131.28475069207147
495,-102.4926275096113
496,-119.93836604973511
497,-132.35748095686475
498,-123.43958892625368
499,-125.04528302865141
500,-134.39804350188757
501,-143.353708323671
502,-217.98166809531418
503,-201.40996079864263
504,-163.50318492682678
505,-185.20240245227626
506,-198.68129112923341
507,-188.5605009361488
508,-141.17865381123022
509,-188.0495626673279
510,-190.19540989047496
511,-199.08921768749192
512,-191.29690950590793
513,-191.12745995396557
514,-187.84083816023946
515,-184.89790865121788
516,-190.6318219995012
517,-195.8691831381505
518,-196.9955168704492
519,-193.2894513457741
520,-190.8127267313317
521,-187.92754413581628
522,-196.96869326022716
523,-194.99050234466492
524,-190.10206350611998
525,-182.85839393844415
526,-183.74952011200386
527,-194.03285063697308
528,-188.6960118515701
529,-190.6316288842011
530,-185.82544705841772
531,-178.09241647289218
532,-177.5702322047424
533,-174.82336816632687
534,-183.6862250362712
535,-194.73246603254944
536,-180.20666144894508
537,-181.32080152383892
538,-187.09376551932039
539,-177.92119515368353
540,-174.76635165516646
541,-169.75615567530863
542,-176.06582361308728
543,-176.3441417109698
544,-194.3816888034851
545,-178.63424124367563
546,-168.48202411644874
547,-184.001652534047
548,-186.84297669235528
549,-195.0727748154642
550,-162.42260230646028
551,-181.2411430981548
552,-171.33523092215663
553,-173.08692143417133
554,-182.7725287637629
555,-174.98675561735652
556,-182.46322046439133
557,-189.72412535978208
558,-169.52223311813745
559,-144.17970590321303
560,-96.65718252110602
561,-157.44854427511288
562,-182.1916516818062
563,-185.54558321241524
564,-176.94467810830542
565,-164.92979254398688
566,-157.88431548103455
567,-199.33134515849588
568,-184.83373272371188
569,-191.54835817414116
570,-187.0278571903614
571,-203.08028250230228
572,-189.33743666235878
573,-197.45171135585304
574,-203.29655687309142
575,-187.09233372079945
576,-193.82850309714243
577,-181.2601124998564
578,-197.09076940745186
579,-188.24178722342222
580,-179.7469598317703
581,-186.98923052660592
582,-194.97199023751617
583,-181.8081531726625
584,-189.5547679159557
585,-184.70490565909145
586,-195.93958857494627
587,-185.28355979966025
588,-187.1588968392753
589,-208.49425193241655
590,-186.62893518878136
591,-200.26880417549538
592,-188.92421502936466
593,-189.46933224675396
594,-199.80087286553393
595,-190.5874633832495
596,-184.3468825516326
597,-191.4072836521482
598,-195.13178478054527
599,-201.2231438262217
600,-190.35960042706154
601,-201.7391935034205
602,-193.38680936128804
603,-194.32559109855728
604,-198.25223104271274
605,-183.24202539096524
606,-199.24618593155455
607,-199.65195356308683
608,-181.27792189049765
609,-190.5287788878418
610,-199.67311776853546
611,-198.75955824701308
612,-188.24412240170597
613,-197.4877729035419
614,-189.1317842566208
615,-196.06655837739842
616,-193.46408429811373
617,-203.79552610176293
618,-203.35466318309815
619,-184.73325769730585
620,-193.7606792733068
621,-191.0833706911514
622,-197.33560271145555
623,-193.86100621378426
624,-198.11749744485562
625,-191.7105781690173
626,-193.43896463942315
627,-186.62898533536796
628,-201.06313837983606
629,-194.23747682229265
630,-192.87477454960282
631,-194.11659011355178
632,-202.29740272750138
633,-203.8195170110368
634,-177.18302124340232
635,-182.96254235424735
636,-201.24146560322782
637,-197.2547687199764
638,-186.9225631498133
639,-200.2381133212173
640,-181.31400624037815
641,-199.11499976459993
642,-184.60266177623916
643,-194.83724465664298
644,-193.21958638399505
645,-199.4436475135557
646,-199.33510324038397
647,-198.34933396275403
648,-197.68220958283243
649,-193.0071430144482
650,-197.67421098066256
651,-189.45711799876318
652,-203.2227428784436
653,-187.31347705753632
654,-195.9384949967881
655,-195.22567785057012
656,-198.34046090607535
657,-202.38323491869048
658,-198.84700732029296
659,-185.61668953161083
660,-191.4126015221536
661,-196.475289565621
662,-189.241477171956
663,-179.3206518551404
664,-195.24967187386554
665,-183.21399867597677
666,-161.00535115726996
667,-185.11186797611867
668,-177.23978965780634
669,-187.53560890207356
670,-161.2877675067444
671,-179.5574046866765
672,-189.059307348845
673,-171.86994399696195
674,-188.10506518376707
675,-178.99880581510521
676,-194.0053350055261
677,-174.62519789753864
678,-179.70351921639335
679,-170.0946919404069
680,-175.1962089975539
681,-177.89679897576337
682,-190.40621520150114
683,-178.13783924761677
684,-188.51590861748778
685,-171.06567028967035
686,-180.58024715123543
687,-186.80368053205066
688,-190.59878038562312
689,-183.7037394648465
690,-186.81881131842596
691,-183.31610579364263
692,-191.19181340939724
693,-181.83554214632142
694,-174.75086901711776
695,-180.51337031940716
696,-180.5499686639546
697,-175.56782938140313
698,-182.43010508750586
699,-184.1356477524213
700,-176.85215729091587
701,-166.83961055204878
702,-183.76781298938388
703,-173.98921911622952
704,-179.51601666876616
705,-172.76988256808613
706,-185.54467369798908
707,-170.5454357564647
708,-175.14832187156358
709,-184.08263096054637
710,-176.63330866890317
711,-161.00650103484824
712,-168.54796792057917
713,-151.67681404608453
714,-148.00881424010137
715,-178.6744093259206
716,-138.26476249591144
717,-141.17567882026256
718,-121.7690091407402
719,-89.20456347548028
720,-110.938964728444
721,-106.96585547908826
722,-101.44171327742546
723,-97.62185800940428
724,-105.91730245533567
725,-127.80559573635774
726,-137.23526576704484
727,-90.82288229414758
728,-128.7131973144103
729,-133.51456697399718
730,-90.8552644445444
731,-102.64506534173157
732,-100.5903468320132
733,-95.38026492395213
734,-123.17245632774781
735,-88.48536705241395
736,-162.27706940525866
737,-139.5474336004733
738,-135.87075856050092
739,-178.8826361345274
740,-174.3492558814181
741,-183.69060888581384
742,-188.54063036120223
743,-103.59549293143927
744,-103.23078702254851
745,-117.91223399226128
746,-127.57440998156348
747,-112.75548690277033
748,-145.33756153754743
749,-150.43026976597935
750,-158.66591650047238
751,-151.76880877123475
752,-195.44304640891664
753,-194.47397347638395
754,-195.62191281080186
755,-208.13657071752363
756,-212.871272270104
757,-193.9947422837258
758,-210.63312422236683
759,-218.62604984819242
760,-204.50694708200652
761,-206.53058799031487
762,-223.83315588691204
763,-203.9277737678208
764,-172.60763909571293
765,-166.3711375773223
766,-184.26148571426674
767,-184.4789336372341
768,-194.1474678577733
769,-181.21034155491245
770,-184.14145384231057
771,-193.7025302158585
772,-231.36031528481695
773,-231.32899448682244
774,-217.36781646391935
775,-213.87740915505958
776,-219.19134188934234
777,-245.52323260880036
778,-230.06422732127132
779,-226.0434699365992
780,-237.13466800943206
781,-205.68019225815644
782,-192.256154838521
783,-205.13456152437826
784,-197.78674281719333
785,-164.15827378751865
786,-151.96189803199246
787,-130.8924525467994
788,-133.30912146038816
789,-129.42136038364353
790,-125.42434090572
791,-137.05262804339944
792,-115.95658495264558
793,-123.51320528934687
794,-138.800442594339
795,-148.72576306889172
796,-118.17311168426224
797,-132.06687350225215
798,-132.36320215252573
799,-141.1844123066068
800,-127.86296744843906
801,-117.67053467753196
802,-143.43171098866438
803,-127.63044037747768
804,-124.06933693074124
805,-147.68201161195947
806,-130.51241279851044
807,-131.58263217232656
808,-153.07935861648056
809,-130.50659431735457
810,-126.07097007472751
811,-135.05910921788256
812,-140.25947565262354
813,-121.70557818697667
814,-131.06302379257244
815,-137.03721672386834
816,-146.04385572531302
817,-131.30457932708208
818,-124.6927861485834
819,-124.00361198096451
820,-112.43732816408763
821,-124.23306707261827
822,-143.97523775039252
823,-130.9165967203299
824,-121.85523063691097
825,-136.8079575745801
826,-133.12238291060234
827,-130.93894466349045
828,-137.4000178248482
829,-120.34334772740094
830,-135.0485143267666
831,-142.91158378416802
832,-135.0830903160664
833,-139.36877485907377
834,-143.530363901559
835,-158.43547601064353
836,-172.51881912259822
837,-183.2368737847616
838,-188.64655027585988
839,-208.48756873775477
840,-187.91876999157918
841,-176.04406280623112
842,-181.90409862929886
843,-191.6384630293024
844,-187.14528404787316
845,-190.16902845024904
846,-191.83757072862684
847,-186.02255192036088
848,-179.5131861183211
849,-164.30407316441676
850,-144.85842144801737
851,-121.38013598464188
852,-129.9834463046532
853,-137.73987169995416
854,-144.7075809886355
855,-159.08004250107632
856,-162.11406688252976
857,-155.39916396109172
858,-152.57141493271615
859,-169.70364088732714
860,-170.61048963477637
861,-158.6850322483188
862,-150.07835477094446
863,-137.62801913047855
864,-132.4913371333096
865,-148.754068745382
866,-152.62751796313
867,-144.03973015913792
868,-155.36317551012596
869,-159.16717548380223
870,-153.9410621736299
871,-142.3405439843647
872,-113.3659452772752
873,-155.71114179566146
874,-163.16887045096954
875,-149.99897092910433
876,-140.2545197985027
877,-142.13062123840018
878,-170.90418223259692
879,-164.71700716159887
880,-165.88453120885893
881,-132.73783088667915
882,-145.38230516198266
883,-144.42726521517503
884,-135.0348425612064
885,-156.23962547186213
886,-112.92963334372409
887,-128.94201321191045
888,-137.3164793310154
889,-95.63488482567466
890,-122.8154000776618
891,-129.88185952412667
892,-128.19814538448674
893,-118.8124811892114
894,-123.96195260118405
895,-109.7769135224295
896,-108.27391474135048
897,-124.27374016832574
898,-125.72353213159748
899,-110.18486124174163
900,-119.34529543067805
901,-121.05768063807116
902,-122.02877024333064
903,-119.94243307767053
904,-141.56431702866155
905,-139.0670039275752
906,-191.73846568008156
907,-194.24126178125155
908,-206.10384769562557
909,-207.54307557655306
910,-211.01662212535498
911,-228.14412303531913
912,-199.70040457431264
913,-202.07154141036474
914,-225.38128330338125
915,-214.50918471954893
916,-116.2734679548441
917,-121.33057214425442
918,-118.91756449442204
919,-110.79215974263101
920,-122.19423513294655
921,-122.83120623075574
922,-129.72780474241665
923,-106.31696829762436
924,-139.16901747319642
925,-121.1329039653019
926,-153.4872672573705
927,-143.4302391902914
928,-112.67124349702017
929,-181.9271966662965
930,-150.158619821377
931,-193.91343719607946
932,-202.7267441269879
933,-205.07232093629386
934,-208.8618102433585
935,-222.6683951067566
936,-214.22536258921502
937,-215.50533524139072
938,-221.19908306471595
939,-216.29163322714098
940,-230.85840753296637
941,-212.77034228089877
942,-239.10859457842216
943,-228.20873037419602
944,-230.40843007726136
945,-217.4709349708395
946,-217.56584867256555
947,-158.40486736412723
948,-162.6132476765542
949,-182.98403816043785
950,-160.49099773791073
951,-194.4721900608323
952,-181.87583161301873
953,-197.73106376473916
954,-174.8885992328586
955,-180.25682539052193
956,-150.10136403057902
957,-146.20389207201939
958,-158.6246955454595
959,-162.34587087800872
960,-153.62851778495278
961,-217.25729913558575
962,-203.28290945316334
963,-108.4931358456701
964,-149.75418777777773
965,-179.97766934859757
966,-191.18174715381224
967,-191.81192618089747
968,-188.16977956980566
969,-143.14993043336014
970,-195.7622522074129
971,-187.06717593133735
972,-199.43136054458384
973,-200.48203961388924
974,-196.72413169713246
975,-205.63967755858337
976,-220.93143043427727
977,-205.4769165782823
978,-207.7726907343232
979,-207.53446205498486
980,-198.20679997847554
981,-198.07164361567894
982,-196.47755093006487
983,-212.47757333684953
984,-208.93606206912446
985,-206.61000863398465
986,-209.6355645439936
987,-196.230355475756
988,-179.59621601307512
989,-184.1935835926832
990,-205.45912503378855
991,-225.3304822962391
992,-212.46942517949196
993,-215.05891639269015
994,-219.6041251111492
995,-203.28477650923347
996,-214.38362029884635
997,-222.27526027270167
998,-205.13224927893947
999,-205.47532651443072
1000,-199.87049989982327
1001,-197.3182602514513
1002,-223.4410802317931
1003,-209.05978294062783
1004,-201.1456345216942
1005,-205.9741215421248
1006,-200.92261432217484
1007,-214.68941957081196
1008,-208.58630994829826
1009,-197.68796546037422
1010,-217.42434119713604
1011,-204.54814972311308
1012,-178.91653083303544
1013,-206.02572216276334
1014,-196.8838540097732
1015,-184.37378175519396
1016,-188.47221165642569
1017,-193.04216749927934
1018,-189.45075709557102
1019,-174.33509929888518
1020,-144.02644943069615
1021,-134.01625714697568
1022,-145.49280993359517
1023,-127.87869902288686
1024,-141.438985868096
1025,-148.20407168542445
1026,-149.83701612505425
1027,-157.10242164885318
1028,-156.64546136174602
1029,-132.72501535698743
1030,-188.47272849796428
1031,-148.71872569475798
1032,-151.7443115184396
1033,-161.53411357167735
1034,-165.3294946983292
1035,-146.89167010388073
1036,-181.38656888912462
1037,-187.08954392418505
1038,-188.7230393862306
1039,-152.64992823392072
1040,-130.6942915991115
1041,-168.54987757001757
1042,-148.45192654348307
1043,-145.69882025554926
1044,-137.91913026745536
1045,-126.60684404547231
1046,-143.464388634066
1047,-141.7876497339808
1048,-148.3088874161847
1049,-188.78490222844243
1050,-106.64532786320913
1051,-129.5074292478348
1052,-139.85622572763336
1053,-137.85720691893596
1054,-124.2609970052027
1055,-137.77359694353405
1056,-128.87176764946466
1057,-137.62856859147394
1058,-136.70501828389337
1059,-119.35752421995076
1060,-135.5654839211127
1061,-123.88691915716096
1062,-134.1842625652969
1063,-131.62021382011045
1064,-122.9016837085186
1065,-124.11604086084132
1066,-133.84811056309587
1067,-134.70454083028375
1068,-123.16526867312723
1069,-128.1397043368627
1070,-131.09885797266517
1071,-123.22013851771413
1072,-149.3060055461074
1073,-119.89547982791326
1074,-165.7313635124253
1075,-91.47748853045306
1076,-132.71751196068254
1077,-118.21781600658416
1078,-141.20898156034056
1079,-136.87743230183983
1080,-141.66746937128326
1081,-127.3329726831542
1082,-135.404632743134
1083,-129.84838516746285
1084,-143.23662799439953
1085,-118.23433889401905
1086,-132.676157566314
1087,-115.14369539331895
1088,-138.02082009299332
1089,-133.7054915835611
1090,-123.73188686562322
1091,-108.19658733673947
1092,-115.47275116702828
1093,-166.09228268798998
1094,-172.68030393059698
1095,-160.24670518469873
1096,-151.05314369042966
1097,-115.59773857148213
1098,-117.91996775934598
1099,-174.25611675096567
1100,-188.58840325784567
1101,-188.14230197831003
1102,-166.74803445053473
1103,-158.84886612823934
1104,-177.37045394348885
1105,-177.31248281145332
1106,-172.0087412277743
1107,-186.6640047720337
1108,-167.35882083068174
1109,-184.97368936039035
1110,-194.57867155246387
1111,-171.71676019957252
1112,-201.01433631860817
1113,-192.1966845022925
1114,-201.4606934598857
1115,-211.44774207190403
1116,-204.34304903831665
1117,-195.87661252595774
1118,-204.95710596194095
1119,-180.542552240057
1120,-189.68316370097068
1121,-169.6081465198055
1122,-175.84369491204205
1123,-183.73360261403545
1124,-186.11984011278724
1125,-178.66224321050987
1126,-191.23484102774017
1127,-180.78680959483415
1128,-185.19343256362905
1129,-181.99910755248337
1130,-175.00042270344542
1131,-179.19292597154512
1132,-192.1506115019916
1133,-181.42552139058233
1134,-183.38482019966702
1135,-174.03448087145577
1136,-176.02846366776683
1137,-163.15244281325658
1138,-182.58817133155134
1139,-192.83947360099776
1140,-184.24671965455775
1141,-180.80120706346125
1142,-178.41396543695933
1143,-176.73282973753103
1144,-176.66350453488693
1145,-163.84760017946164
1146,-185.3552065111261
1147,-180.26869509456253
1148,-190.99459388484712
1149,-173.68392933665064
1150,-175.40852723774452
1151,-179.41973873592423
1152,-164.5390071166514
1153,-182.92717231641518
1154,-192.98327378749067
1155,-190.9646001089774
1156,-174.1083369176415
1157,-189.72988600052042
1158,-183.47136674690807
1159,-177.92981671815699
1160,-173.94739882757492
1161,-171.79621453465083
1162,-174.4385918348563
1163,-178.10366765620248
1164,-186.94764020059273
1165,-185.05486679878385
1166,-193.45465987018522
1167,-189.27603259931084
1168,-164.8087069297162
1169,-177.01448788989217
1170,-192.4855062651982
1171,-170.7123865810824
1172,-180.29979922277747
1173,-181.34326835986172
1174,-163.9286820645348
1175,-178.6676066292635
1176,-185.05428346158146
1177,-173.82712761441596
1178,-174.08191102230376
1179,-182.08144253580846
1180,-190.8060883061765
1181,-176.00045117241825
1182,-176.02032478203256
1183,-184.41571362294567
1184,-167.19379649196307
1185,-189.59829137810414
1186,-183.16598172548004
1187,-183.71215274946042
1188,-181.81756586458155
1189,-184.20698142172907
1190,-181.5942715719825
1191,-184.37850330283894
1192,-181.61413181280543
1193,-185.81504072332893
1194,-178.76797223955762
1195,-186.7406354793144
1196,-194.34610377114336
1197,-180.99613782642155
1198,-187.12261077186542
1199,-179.2739531241397
1200,-174.44502762067285
1201,-185.44517311267515
1202,-168.4323329811158
1203,-181.80469344731023
1204,-205.7850463784089
1205,-190.50026307677322
1206,-198.29644094330837
1207,-203.56051498209706
1208,-189.69155832742175
1209,-202.31502881156288
1210,-193.30466073482432
1211,-196.78119928241378
1212,-184.9673290676799
1213,-150.76083580687708
1214,-192.48784585186888
1215,-171.18133101741577
1216,-183.09163059312417
1217,-181.0812848832562
1218,-175.95575463923623
1219,-193.9016080328409
1220,-189.0244457681696
1221,-193.4809446102273
1222,-179.91091056271398
1223,-182.1992839095629
1224,-196.5203273504719
1225,-174.5707079089636
1226,-171.2723909703503
1227,-186.82565666347773
1228,-195.20641619113968
1229,-185.02341544532902
1230,-179.56867795049126
1231,-185.85343740082237
1232,-163.03587871120214
1233,-191.2127198183046
1234,-163.59236808796868
1235,-174.3494531187603
1236,-181.70030892900147
1237,-184.75978426251092
1238,-186.17292473851947
1239,-186.95134329015576
1240,-181.6588861665932
1241,-191.05940874567165
1242,-176.56731890840996
1243,-190.10368169181703
1244,-188.3797945579241
1245,-171.83644801639917
1246,-182.5109676229221
1247,-186.67133982246116
1248,-196.68911471007215
1249,-188.75503441150966
1250,-185.57563859234443
1251,-189.8219976426485
