Episode,Reward
181,-106.35903410976785
182,-113.61478416165527
183,-101.04580457588332
184,-113.41454562148415
185,-104.9960103364686
186,-163.47159252056605
187,-146.7364453811038
188,-126.48204116805711
189,-123.81964190676922
190,-136.21959077881255
191,-117.82173519748689
192,-150.20925734878617
193,-110.06135168393374
194,-137.04269368670813
195,-149.09375420380306
196,-139.9821894254208
197,-135.55979994079868
198,-146.02179190078544
199,-137.0105554245322
200,-122.6727428898381
201,-123.79354203940011
202,-131.5753565531635
203,-124.17728496136012
204,-108.38939978755064
205,-135.83114046122014
206,-125.92115345422961
207,-151.15791789763364
208,-121.06460059983655
209,-116.43673429733533
210,-133.29442895713586
211,-129.74769867200288
212,-113.04967204058684
213,-136.57009797869486
214,-115.61668391547573
215,-142.3197057537388
216,-103.2537685449764
217,-117.1171943157378
218,-122.13106047797619
219,-140.72123228636175
220,-137.65458319844177
221,-113.83286525110044
222,-146.93526593806075
223,-143.14371103154946
224,-125.99210007653683
225,-119.27970132161404
226,-116.87225561289604
227,-130.0281451556715
228,-124.86505863682251
229,-145.15210778368666
230,-115.53320582974308
231,-119.36703503306533
232,-123.39009493689078
233,-139.1007674669751
234,-106.77728881863571
235,-118.90025256626515
236,-146.09285832520135
237,-126.22480644456121
238,-136.95547003042313
239,-126.28633272714121
240,-128.0592125280592
241,-111.3098831065515
242,-130.69364323073657
243,-126.89260840671076
244,-118.91052007762534
245,-118.94556302345221
246,-142.17779111274132
247,-132.50375664152563
248,-121.98842326353174
249,-127.14379817252994
250,-135.42450558187193
251,-122.9582989090385
252,-121.55737095587168
253,-121.81532484753642
254,-115.62736713194045
255,-129.6705655453058
256,-124.86428006880688
257,-145.09571560498742
258,-188.29144341717733
259,-120.8146152316135
260,-162.36671692126578
261,-125.80631715609614
262,-134.11738419887598
263,-110.93015247558455
264,-152.99719775818673
265,-107.13653912125525
266,-124.9923263365223
267,-162.31370502236376
268,-140.74644339819622
269,-152.2468276406359
270,-147.96224707622775
271,-143.97290575324587
272,-127.98761061001183
273,-150.40270272005998
274,-131.67627148340762
275,-131.41475735931638
276,-163.12580697993602
277,-160.03909134106317
278,-95.83561729318357
279,-193.52973383971752
280,-125.11853484873701
281,-110.68196055321746
282,-109.21414203839977
283,-141.37220711924323
284,-138.022796061672
285,-160.5509094621903
286,-118.14768672860599
287,-109.60135648225092
288,-106.10584363072029
289,-124.50410165524896
290,-136.0857978154998
291,-124.97529043327597
292,-145.00736567246878
293,-130.93026605639477
294,-165.14430599431964
295,-100.22722923706618
296,-94.95592253649973
297,-100.84080566224281
298,-144.3897720512254
299,-162.05690127686577
300,-134.4998232231122
301,-100.88714112279176
302,-101.40185810293185
303,-115.48291346325252
304,-103.66300234909893
305,-141.6556172011457
306,-110.55148060449315
307,-112.9491145810473
308,-106.17573515751428
309,-142.39957129290238
310,-126.41911923336484
311,-109.9566009567017
312,-165.87713985596832
313,-137.61239551827833
314,-159.21441083074004
315,-129.761111322655
316,-122.24634985199283
317,-132.79491040401476
318,-114.71415417640878
319,-124.79659969659144
320,-139.23189072086177
321,-123.77912323129915
322,-141.77943194161148
323,-112.85733972008539
324,-107.91654328603599
325,-93.04422111808915
326,-121.01712759433234
327,-165.0925675972891
328,-112.52962501108637
329,-104.76482965724966
330,-121.29442681296322
331,-117.15912807984019
332,-119.8488408690695
333,-151.62916216723215
334,-134.99397678909642
335,-139.68413947842456
336,-125.48864361767471
337,-98.54169447782279
338,-140.74865657284275
339,-173.82399411122827
340,-155.67057722301323
341,-150.37980460993703
342,-124.34878345595816
343,-172.62254089403245
344,-151.21481716390457
345,-130.83692342049522
346,-100.10263328188357
347,-140.24525630068223
348,-145.78225223034255
349,-163.71585577204394
350,-139.6395854022329
351,-180.82832126316032
352,-183.43478969848562
353,-152.7069971589527
354,-159.74107738971585
355,-131.14028711564973
356,-123.78523920373165
357,-136.2833287546209
358,-124.25448808932293
359,-113.50747102721245
360,-182.66971003028493
361,-165.8713796272953
362,-141.05324996079423
363,-129.9617387622289
364,-107.0725392808234
365,-163.3578167345587
366,-151.93759375006474
367,-116.13071195599306
368,-141.48078155875703
369,-120.97198462265202
370,-176.72407777779551
371,-89.9828448133974
372,-137.45510235206402
373,-154.93496123185
374,-140.35993295960284
375,-146.25689547164734
376,-111.2757623845694
377,-147.25088160186505
378,-104.42495096138484
379,-152.36057328104178
380,-150.8762455686473
381,-141.29352652920377
382,-108.60248915218834
383,-138.73941658457068
384,-137.9443682918108
385,-118.97795925707777
386,-107.9338373644855
387,-111.29650491923736
388,-117.70468784130186
389,-145.00657106402176
390,-118.05234999688844
391,-116.93754743272352
392,-96.96119647417291
393,-124.72699407119717
394,-137.3002279376468
395,-114.65286014746607
396,-102.79718195390288
397,-95.3542099462976
398,-92.01052064249663
399,-97.75412816869418
400,-118.9443043485352
401,-95.87342336617627
402,-105.84710211423659
403,-121.9046217652287
404,-111.03136294265182
405,-97.2801793597485
406,-98.67495512246377
407,-126.72478916843933
408,-123.11864543469741
409,-133.2710180441509
410,-127.88076421587513
411,-132.74506570280363
412,-109.7978289845183
413,-139.9639503172932
414,-118.03756053999889
415,-157.6755279969828
416,-156.72738245492673
417,-143.00055489967139
418,-96.0861479187148
419,-155.17512668273383
420,-109.62850400168286
421,-155.08238873538664
422,-128.81711654187163
423,-137.18630386311364
424,-133.0456747052692
425,-109.24161923590573
426,-114.95572014740682
427,-150.89823590791417
428,-108.28194892791396
429,-112.27091588912975
430,-122.10827352597916
431,-138.02211478275
432,-127.86971253901702
433,-121.71489157465709
434,-111.89941868252946
435,-122.20940108190786
436,-113.52786983796258
437,-103.24762118440783
438,-111.0736470187846
439,-130.19104479976744
440,-97.28041546927139
441,-103.33250682436783
442,-127.76419678915583
443,-159.8965835858721
444,-109.63886361183839
445,-162.72226871483184
446,-105.23211414338816
447,-111.89278367303103
448,-115.82115817129953
449,-111.81095015229577
450,-109.56616862415757
451,-134.13674292515012
452,-89.828545574387
453,-106.2260611971455
454,-138.48826984422075
455,-113.1060692349101
456,-104.0529223038272
457,-112.61846549771631
458,-100.71613321929772
459,-106.89389964119319
460,-142.4639312409752
461,-138.6517155719386
462,-112.21205658416234
463,-104.11059089500746
464,-88.60427984692797
465,-111.1896602610268
466,-106.84003158602813
467,-107.33107642890945
468,-108.16994012001935
469,-112.50843576360765
470,-160.37218600362758
471,-132.87541290092727
472,-158.9046824477566
473,-151.1408929123568
474,-114.76972668032589
475,-106.55291128169262
476,-115.17078211326702
477,-150.65853976762182
478,-147.2691272407505
479,-118.2611866565908
480,-162.74859680730668
481,-138.23615217629128
482,-160.38912438564262
483,-112.47436320634104
484,-151.13559498139733
485,-118.50448676368951
486,-148.0808177398507
487,-128.66929323921556
488,-165.24634619008262
489,-116.73656042763844
490,-122.06251653289831
491,-197.92107437351265
492,-118.40717928481516
493,-175.51449471609425
494,-165.4256609397768
495,-119.61217085550426
496,-152.9275883064129
497,-130.93981986704102
498,-129.99248342925762
499,-149.1175035878486
500,-147.00491528945506
501,-138.6250520375873
502,-132.25539058581074
503,-133.2264521401825
504,-151.62599800729598
505,-160.10171509205338
506,-144.1555994417569
507,-151.04793797136207
508,-122.74130340606764
509,-108.77433265256678
510,-137.30617265273128
511,-109.96350930594983
512,-103.64811760215954
513,-100.15247724860494
514,-106.14754804843763
515,-128.62926728210954
516,-120.66182789664008
517,-128.05340016847012
518,-133.35667101144875
519,-105.63998978638895
520,-99.33820659806501
521,-116.05863282007567
522,-113.41435462182055
523,-89.55070349845347
524,-94.97156118017027
525,-89.30224454817893
526,-99.42275797415839
527,-111.00315106446492
528,-105.81421900745487
529,-102.9229051331825
530,-127.8789258335458
531,-109.04494194572005
532,-114.87263155869131
533,-110.34183558870319
534,-108.546770512049
535,-126.57367407374537
536,-111.9690822927228
537,-114.08531494997737
538,-142.59450348334167
539,-129.30383021938397
540,-110.99859279633964
541,-131.66450888852927
542,-113.66648460123076
543,-108.03359622545145
544,-121.66541148644558
545,-150.4666936091099
546,-128.51580381756156
547,-126.76801605154348
548,-113.55564725359251
549,-98.47626595891747
550,-99.46859577022094
551,-119.11177130722781
552,-126.28610918233942
553,-114.91216909403776
554,-160.9181943441522
555,-155.1586204499333
556,-123.97769735366039
557,-146.30136104929508
558,-170.75330527001506
559,-137.32037885943595
560,-129.7579334520121
561,-135.29889893752363
562,-157.84019482890776
563,-122.59180549057226
564,-142.47078400050404
565,-125.97717730809177
566,-161.6116733261996
567,-124.27822478340994
568,-152.67603197485062
569,-141.15237644790201
570,-169.94404990455996
571,-159.9063227811108
572,-168.59016126378827
573,-158.39550798516785
574,-123.91301805136297
575,-162.17954390448025
576,-156.16212121228298
577,-168.0756716360692
578,-171.44184057757056
579,-196.79692642586986
580,-163.2422773915143
581,-197.37334446124026
582,-132.8358499372877
583,-166.76900958168554
584,-161.46355797322232
585,-156.5625478111169
586,-157.96313609569046
587,-164.45239689489497
588,-179.1355941071563
589,-151.36792053630006
590,-147.47603503423355
591,-148.6002139189928
592,-160.9199141259636
593,-185.4184568949118
594,-161.32022622379927
595,-191.05919152206877
596,-182.24183298156768
597,-195.40459200617428
598,-189.1422351802428
599,-192.95925165665875
600,-189.926980758162
601,-213.8353921578811
602,-170.15532929355436
603,-178.1395448728105
604,-182.44427752765768
605,-196.0385843582774
606,-195.29403871485192
607,-154.3624304919772
608,-189.13826479678525
609,-201.29329150661138
610,-194.86604447158328
611,-161.59929695251984
612,-201.9383147084121
613,-214.1605212795171
614,-198.24532455804737
615,-214.41983810287635
616,-197.53789355495252
617,-184.71306820654092
618,-185.40231100671096
619,-191.09591217665866
620,-171.76810222574636
621,-189.39147669779692
622,-169.24449341277435
623,-152.48304318599628
624,-210.17969753235175
625,-146.50130793763853
626,-194.0643188954578
627,-167.46738627813306
628,-204.76007010743132
629,-212.78330706661313
630,-197.41099631112837
631,-188.86265373374872
632,-207.07867662877294
633,-171.67637366021742
634,-164.4231525216487
635,-179.13504772822725
636,-162.63775638405167
637,-194.06908571644718
638,-170.65805982630252
639,-179.22600768058768
640,-141.08551403937378
641,-178.65834081830337
642,-162.23531929872814
643,-169.63307680425902
644,-166.5836787784187
645,-146.56988330863456
646,-135.4792319332574
647,-146.04225306366394
648,-156.65560535408252
649,-154.73576054732814
650,-133.87256770779885
651,-125.70310586706962
652,-100.6281416778286
653,-110.35278466206972
654,-96.71519177967086
655,-110.5432193538168
656,-123.81524183202843
657,-127.51169406460242
658,-125.36546335343209
659,-141.27281082074742
660,-110.2380055154651
661,-129.7338280918693
662,-120.18883464975993
663,-126.43728497070671
664,-123.0590430365129
665,-130.4832579514787
666,-124.30230413369821
667,-143.3730596133685
668,-145.0433105596862
669,-159.23709499307574
670,-121.73028366640769
671,-145.83809342651526
672,-139.63632408464508
673,-134.49407497029364
674,-133.93096794718002
675,-126.32613864912884
676,-125.89586006483938
677,-117.21343406316063
678,-149.03555833420282
679,-120.2836436585789
680,-125.00305484736404
681,-121.23374355956541
682,-128.56589918294114
683,-157.75673907587912
684,-106.61089772411378
685,-122.28840736291953
686,-111.58912988302438
687,-122.42967651031644
688,-116.02076587686555
689,-131.09591185451606
690,-137.21532264443834
691,-138.49620267912928
692,-130.07900938541783
693,-98.83471429885432
694,-100.2814315006035
695,-112.85704722425922
696,-120.98700357145621
697,-90.30876788680348
698,-105.94969654597368
699,-104.93497188477244
700,-121.5751207525504
701,-125.36201290186318
702,-104.41325813734264
703,-119.91621463965039
704,-118.283892084806
705,-96.219867675726
706,-100.07977724468606
707,-100.42420790909995
708,-100.05855790220012
709,-95.28322247297965
710,-128.09729678189055
711,-114.07329253333602
712,-92.6415780591185
713,-111.08433034991242
714,-107.90912037321469
715,-117.9007909594076
716,-123.12267931718141
717,-120.54176265056032
718,-93.65452525390252
719,-110.08292860294958
720,-93.52440114228268
721,-118.8107923052779
722,-102.48293176990389
723,-103.01086612375644
724,-111.22010776727798
725,-110.62139148969483
726,-87.2152787122012
727,-111.92273588134688
728,-103.63500563823885
729,-116.82677813206895
730,-90.19430451929354
731,-101.8345685511907
732,-126.07409342765136
733,-108.69200022041413
734,-120.4768347434966
735,-108.17363568496825
736,-119.01599060883332
737,-137.55687517227713
738,-97.02837497434298
739,-124.0912875733128
740,-112.70587754246056
741,-147.69705495447255
742,-137.91969495577777
743,-117.3259921086737
744,-134.05409942884737
745,-133.65132374653325
746,-136.83254460481416
747,-111.28478656371006
748,-117.02942604059096
749,-122.41613056141368
750,-121.93879672407097
751,-188.31808898531665
752,-164.39167251125386
753,-139.7087918062193
754,-121.26973316911833
755,-134.75424239376102
756,-187.57794220308224
757,-165.1202305288002
758,-151.20111497333207
759,-182.81651908512302
760,-158.14234104985073
761,-129.97530243385208
762,-198.5390030986954
763,-208.62551414381028
764,-149.74286239891003
765,-131.9502783462492
766,-211.0342354294911
767,-214.30254488974595
768,-121.24714414745041
769,-251.5112331661396
770,-229.45577726727345
771,-171.6155632555609
772,-111.71669313466171
773,-200.18215902648765
774,-232.55727665758815
775,-152.06791242616168
776,-215.48843178089726
777,-182.57164744038954
778,-168.91520458611433
779,-160.1670759733292
780,-218.44059528775523
781,-133.28798545795942
782,-106.16736098523445
783,-120.68867274221235
784,-147.2735171159433
785,-194.61325614181558
786,-170.33077778583174
787,-195.85176281226902
788,-125.34006224824
789,-201.01775801164433
790,-94.58709321999636
791,-105.53482300331406
792,-200.32023027605592
793,-131.36616290058453
794,-168.29765829066253
795,-178.1890906201018
796,-151.7936475794592
797,-149.68774993667452
798,-185.94592842718356
799,-175.0928340397674
800,-167.5190009082113
801,-177.56565193007285
802,-118.94753761851507
803,-203.80631068754525
804,-129.99622515981093
805,-152.92514776134163
806,-119.5311904516994
807,-157.2048513898696
808,-207.97619137230816
809,-114.04593471773804
810,-149.56085948920935
811,-146.0433831281982
812,-182.97205368319007
813,-169.17953063272353
814,-183.25056257719783
815,-157.60648063323563
816,-158.1476043434094
817,-182.1911405376372
818,-168.0051768510033
819,-182.70263086805312
820,-171.9957716282207
821,-212.60838186787308
822,-189.74792200353474
823,-198.70561662636692
824,-155.02133196356752
825,-138.93961759681656
826,-157.53196133772425
827,-169.48373841926693
828,-157.48781213580412
829,-178.91452778665771
830,-170.25293606522987
831,-177.3703357919075
832,-166.05338911622928
833,-173.14133080567353
834,-156.18808099946435
835,-200.21533616127536
836,-231.4258380294114
837,-167.3222882867001
838,-193.05765705275704
839,-227.8052568390865
840,-203.9150944187726
841,-224.9637309219112
842,-220.05131700983566
843,-246.52348566215733
844,-219.2841731363187
845,-180.69141727155986
846,-159.25003581536873
847,-154.43809506631695
848,-164.57355496493344
849,-174.88213067838663
850,-159.4004641272949
851,-123.63781566329637
852,-125.28207840664702
853,-157.84312922425386
854,-164.13586862935313
855,-144.75199072485324
856,-144.46819956847625
857,-108.26380780270239
858,-125.19324192979165
859,-102.0710807964001
860,-120.29719537870132
861,-116.8309344938585
862,-104.8849095435465
863,-171.21750888315566
864,-86.44261637508757
865,-148.9073389762865
866,-116.45785416242987
867,-134.86239018249188
868,-117.71539588129576
869,-124.06986920353069
870,-144.1763578041536
871,-102.37923559313488
872,-154.6682057755299
873,-147.9069214654204
874,-118.11390077877257
875,-158.74079099789398
876,-125.11247325083268
877,-154.73731905745097
878,-150.9839555890268
879,-112.34137861301032
880,-132.84969070364525
881,-110.67480267591223
882,-97.93701073257598
883,-105.29813147356046
884,-113.36001137777498
885,-161.65424928303952
886,-95.81597428802745
887,-108.91052825260975
888,-121.68465328653237
889,-124.35665588393638
890,-111.60418585127124
891,-110.2891444106441
892,-117.41799138205857
893,-117.70785524120807
894,-119.74809551280083
895,-119.42820025726118
896,-114.23134950218206
897,-155.84728201367378
898,-116.50260959245101
899,-114.89867001989185
900,-101.65638439552615
901,-115.96877975970177
902,-110.51388302760738
903,-107.71554539026387
904,-88.96216451079735
905,-96.09762876256556
906,-103.68893026988383
907,-104.80054911512273
908,-100.16594229279292
909,-106.1918209587847
910,-109.68689226446637
911,-134.04425464258404
912,-101.48160508600216
913,-129.48228268853526
914,-147.09956385731385
915,-83.48569524043491
916,-120.42203558492555
917,-110.69756981230753
918,-98.14227112000066
919,-117.80646677659823
920,-105.3977707677647
921,-105.72551620976043
922,-104.34247534911063
923,-94.94361078624316
924,-118.1560371902414
925,-107.64027672706582
926,-129.49010669266198
927,-150.24278999971148
928,-152.83759743006595
929,-104.19031913136678
930,-120.73560209265338
931,-117.05627360899715
932,-126.8493400149071
933,-108.17760979228912
934,-133.1323108830312
935,-128.47384278962483
936,-110.9977850415822
937,-121.46822529470072
938,-136.17198430028287
939,-116.29643368132686
940,-129.0094359332789
941,-110.61642715481987
942,-116.67837496872075
943,-110.79117999068218
944,-105.51473758271979
945,-116.36276549993131
946,-128.51513441194456
947,-128.50971014901032
948,-123.09109058576945
949,-108.5122609211958
950,-123.39872398207612
951,-110.68073347938754
952,-135.3036783426475
953,-109.2210029465869
954,-126.25615383960172
955,-110.5116209262389
956,-101.52150390096244
957,-129.4029137816937
958,-116.98135257176634
959,-95.217686354821
960,-105.33783465525056
961,-98.05740736692599
962,-92.73967698589486
963,-128.58435201309902
964,-98.97584375535884
965,-102.0562337561977
966,-157.9858929298105
967,-142.49187898520952
968,-154.90257890079045
969,-142.1646381107286
970,-126.05640556397584
971,-134.43144015148684
972,-134.23639880371024
973,-118.13270178710879
974,-108.74927586133931
975,-108.18912561207179
976,-113.54460854142623
977,-100.63629586130783
978,-112.9758513457857
979,-121.18931210499049
980,-124.34057900561048
981,-126.21349359596306
982,-149.4842358251969
983,-120.98888938928891
984,-104.92060746976081
985,-122.02020977859647
986,-141.72177141115537
987,-120.25252281558737
988,-121.16009863906616
989,-102.28286553242883
990,-113.24778757927707
991,-141.15246742572114
992,-144.7190405090601
993,-122.72652763444275
994,-125.64140843662129
995,-107.17728964826875
996,-109.42991606413511
997,-124.83229999477415
998,-117.59940060978289
999,-124.65231979173123
1000,-117.0082922596088
1001,-108.05404211606505
1002,-103.11632725348969
1003,-122.50995496573957
1004,-133.0114907525815
1005,-122.98753774640366
1006,-137.79954803717928
1007,-132.7510301309383
1008,-145.94945382303618
1009,-132.98643246982806
1010,-151.58925100389064
1011,-118.71195235786925
1012,-135.20142025542685
1013,-113.37829941665666
1014,-117.94883675788508
1015,-114.47844365069116
1016,-116.86708231440988
1017,-108.68672994725094
1018,-135.17357491720188
1019,-132.45543446430415
1020,-123.16090092932646
1021,-113.69229973965473
1022,-125.57058639488893
1023,-119.70519805123986
1024,-131.4225979234017
1025,-129.52910176455126
1026,-120.12136732944637
1027,-95.17184091418919
1028,-96.41380331578505
1029,-120.36479183532228
1030,-113.83892535585271
1031,-119.22889522366978
1032,-112.93302710614759
1033,-90.18964751100154
1034,-93.99977148760989
1035,-104.55293603686992
1036,-106.34301457433116
1037,-104.78038952205367
1038,-96.12129517749963
1039,-100.12566195347752
1040,-114.8169062795369
1041,-102.43231227678399
1042,-110.93395905542091
1043,-110.81635388489946
1044,-95.85088024255626
1045,-99.25390092383472
1046,-104.32594915480207
1047,-104.8610214521499
1048,-97.75292974234975
1049,-111.1667113019042
1050,-111.74730614266505
1051,-92.66835479303333
1052,-104.10735434348933
1053,-107.4010163972105
1054,-110.44267536511933
1055,-98.6258980337695
1056,-117.80032227713018
1057,-97.83935436658041
1058,-107.9728034049301
1059,-110.76668695531804
1060,-110.39825228788044
1061,-128.67798760503143
1062,-123.50251090699412
1063,-102.9593180777639
1064,-100.0454235731103
1065,-124.24041925971473
1066,-112.15571814785687
1067,-116.28831238524369
1068,-105.79150365235928
1069,-104.61895386413303
1070,-90.7733349816861
1071,-104.18787959218388
1072,-131.40163346416682
1073,-100.74147663247071
1074,-97.28764343613776
1075,-103.4373842807447
1076,-77.23494297667916
1077,-91.61241591313396
1078,-106.56137470014153
1079,-111.53818292881004
1080,-78.23764120235772
1081,-74.85688782102902
1082,-90.28323349618466
1083,-68.64302617309868
1084,-74.2236822825296
1085,-57.04815662123726
1086,-81.50370788074358
1087,-94.77786798977216
1088,-84.18574298024848
1089,-77.65728249328315
1090,-81.54279267414651
1091,-99.99139926556373
1092,-98.66206699270094
1093,-89.70274963563207
1094,-75.49287533264472
1095,-76.84691802928049
1096,-89.65314591945557
1097,-96.26938820793906
1098,-90.44834948499104
1099,-82.83477196115466
1100,-93.26929349051295
1101,-85.42578604869101
1102,-88.54045985890417
1103,-90.78954718537197
1104,-100.41440436579242
1105,-84.422339328259
1106,-67.84647003397332
1107,-82.19719467397374
1108,-72.9986662407691
1109,-80.60923283066134
1110,-78.97770611853637
1111,-55.06391139359382
1112,-69.8894706968774
1113,-68.25486031097049
1114,-77.33053758001034
1115,-79.29604936550098
1116,-102.10975244307645
1117,-92.02877601709224
1118,-85.55581007388577
1119,-78.26485819547965
1120,-84.20710205826066
1121,-100.13985166760575
1122,-77.9645824423359
1123,-87.27806398606138
1124,-101.22009546040192
1125,-72.17321813542777
1126,-72.9825669905933
1127,-95.60286116154973
1128,-123.05649010034743
1129,-106.47918872674377
1130,-116.20978945565068
1131,-110.07571845903975
1132,-99.81106714413748
1133,-106.14951070662744
1134,-95.06228438548918
1135,-124.17590240001904
1136,-94.01292125030926
1137,-96.21624904810533
1138,-125.51184383942821
1139,-110.24260174447667
1140,-95.86409552179066
1141,-129.1092713990667
1142,-129.38202091153784
1143,-85.57382003810302
1144,-110.53554253515915
1145,-95.1095454608068
1146,-111.77833506894498
1147,-75.04402089430964
1148,-95.50326179524525
1149,-94.77108670240142
1150,-104.91044458980289
1151,-82.68673594848977
1152,-88.2281750534832
1153,-98.61938011358268
1154,-89.06776013089102
1155,-157.7696313387191
1156,-150.63168055780167
1157,-120.96944678852093
1158,-133.3275186788887
1159,-153.78552756238577
1160,-138.0036045274237
1161,-133.89627485579132
1162,-90.45658153766782
1163,-116.66211464046411
1164,-96.76171431099864
1165,-110.34602918565487
1166,-80.10891544937968
1167,-100.6945012681564
1168,-114.83443530031748
1169,-106.26899399172157
1170,-100.8868150010904
1171,-103.61125556261847
1172,-74.59889850359455
1173,-84.7361935301191
1174,-92.71302196196685
1175,-92.96629367860206
1176,-56.782924292390604
1177,-93.3214372890952
1178,-88.3771340548217
1179,-92.19816105477877
1180,-103.61372767229638
1181,-92.4047716220256
1182,-87.97346642618675
1183,-88.68802355513131
1184,-102.33348389907674
1185,-134.64292369434585
1186,-79.25773436375627
1187,-99.96108678507876
1188,-159.47958291752897
1189,-70.32208265596803
1190,-79.33426759165826
1191,-79.85136592064066
1192,-72.05227692728143
1193,-63.93510617826681
1194,-87.25264704745973
1195,-95.6569145565547
1196,-123.37609103104568
1197,-105.14903836062727
1198,-84.31089257505967
1199,-77.75116070518843
1200,-124.35307990928472
1201,-112.86602682548495
1202,-85.6452368998198
1203,-106.09342950542914
1204,-107.47342894821388
1205,-100.49222882769034
1206,-87.03375987908433
1207,-104.4875541232975
1208,-120.16899292068524
1209,-118.61636278331544
1210,-234.29742640679774
1211,-106.56649652418085
1212,-98.67171872746766
1213,-97.92766840310809
1214,-94.42869076577887
1215,-94.92159972548669
1216,-100.08508992935172
1217,-80.87960812891441
1218,-158.46742698293338
1219,-109.78907098711706
1220,-93.02203207512773
1221,-88.0176935788356
1222,-137.44210335252913
1223,-106.16716737408454
1224,-94.38069677065383
1225,-112.41231762770411
1226,-212.89276647017917
1227,-85.30645658139551
1228,-145.03816044426554
1229,-115.98829585150465
1230,-189.95979102862916
1231,-83.98204707491769
1232,-86.43358997752964
1233,-88.57172190458273
1234,-95.13051343818228
1235,-94.2625522510538
1236,-147.3858928215077
1237,-100.21373970945402
1238,-98.00028506373974
1239,-101.55569149110042
1240,-99.01107858860594
1241,-102.67201064382253
1242,-107.60885142730885
1243,-116.94646352862894
1244,-99.41486142779104
1245,-99.36098181613
1246,-92.75205724138617
1247,-87.44483043229897
1248,-83.22525204201659
1249,-85.28776004068904
